id,name,person_name,designation
17540,"Bharat Dynamics Ltd","N Vinod Kumar","Director (Finance)"
17540,"Bharat Dynamics Ltd","P Ganesham","Director (Production)"
17540,"Bharat Dynamics Ltd","T Ramachandru","Nominee (Govt)"
17540,"Bharat Dynamics Ltd","Chaman Kumar","Nominee (Govt)"
17540,"Bharat Dynamics Ltd","Manmohan Singh Kapur","Director(PartTime NonOfficial)"
17540,"Bharat Dynamics Ltd","P P S Bandari","Director(PartTime NonOfficial)"
17540,"Bharat Dynamics Ltd","H W Bhatnagar","Director(PartTime NonOfficial)"
17560,"National Projects Construction Corporation Ltd","Arbind Kumar","Chairman & Managing Director"
17560,"National Projects Construction Corporation Ltd","A K Jhamb","Director (Engineering)"
17560,"National Projects Construction Corporation Ltd","Ram Mohan Mishra","Part Time Dir.(Govt.Nominee)"
17560,"National Projects Construction Corporation Ltd","Ashok Kumar","Director (Part-Time)"
17560,"National Projects Construction Corporation Ltd","O N Marwaha","Director (Part-Time)"
17560,"National Projects Construction Corporation Ltd","Vinayasheel Gautam","Director (Part-Time)"
17560,"National Projects Construction Corporation Ltd","Rajni Agarwal","Company Secretary"
17560,"National Projects Construction Corporation Ltd","Ravendra Garg","Director (Finance)"
17576,"Excel Crop Care Ltd","A C Shroff",Chairman
17576,"Excel Crop Care Ltd","Dipesh K Shroff","Managing Director"
17576,"Excel Crop Care Ltd","Prakash K Shroff","Executive Director"
17576,"Excel Crop Care Ltd","J R Naik",Director
17576,"Excel Crop Care Ltd","Mukul G Asher",Director
17576,"Excel Crop Care Ltd","Sandeep Junnarkar",Director
17576,"Excel Crop Care Ltd","B V Bhargava",Director
17576,"Excel Crop Care Ltd","Sharad L Patel",Director
17576,"Excel Crop Care Ltd","Vinayak B Buch",Director
17576,"Excel Crop Care Ltd","Deepak Bhimani",Director
17576,"Excel Crop Care Ltd","Ninad D Gupte",Director
17576,"Excel Crop Care Ltd","David Pullan",Director
17576,"Excel Crop Care Ltd","Parind Badshah","Company Secretary"
17723,"Reliance Logistics Pvt Ltd(merged)","Vinod M Ambani",Director
17723,"Reliance Logistics Pvt Ltd(merged)","Mahendra K Agrawal",Director
17723,"Reliance Logistics Pvt Ltd(merged)","Dhirendra H Shah","Additional Director"
17819,"Iris Computers Ltd","Sanjiv Krishan","Chairman & Managing Director"
17819,"Iris Computers Ltd","Som Nath Arya",Director
17975,"Kone Elevator India Pvt Ltd","Neeraj Sharma","Managing Director"
17975,"Kone Elevator India Pvt Ltd","Arnoldus Ludovicus Josephus Veeger",Director
17975,"Kone Elevator India Pvt Ltd","C V S Krishnakumar","Company Secretary"
17975,"Kone Elevator India Pvt Ltd","A Sankarakrishnan",Director
17975,"Kone Elevator India Pvt Ltd","Klaus Thomas Cawen",Director
18014,"IL&FS Engineering & Construction Co Ltd","Arun Saha",Director
18014,"IL&FS Engineering & Construction Co Ltd","Karunakaran Ramchand",Chairman
18014,"IL&FS Engineering & Construction Co Ltd","G Venkateswar Reddy","Company Secretary"
18014,"IL&FS Engineering & Construction Co Ltd","Saleh Mohammed Binladin",Director
18014,"IL&FS Engineering & Construction Co Ltd","Mutaz Sawwaf",Director
18014,"IL&FS Engineering & Construction Co Ltd","Akberai Mohamedali Moawalla",Director
18014,"IL&FS Engineering & Construction Co Ltd","Ahmad Mohamad Dabbous",Director
18014,"IL&FS Engineering & Construction Co Ltd","Ved Jain","Additional Director"
18014,"IL&FS Engineering & Construction Co Ltd","Anil Kumar Agarwal","Additional Director"
18286,"Persistent Systems Ltd","Anand Deshpande","Chairman & Managing Director"
18286,"Persistent Systems Ltd","Prabhakar B Kulkarni",Director
18286,"Persistent Systems Ltd","Krithivasan Ramamritham",Director
18286,"Persistent Systems Ltd","Vivek Sadhale","Company Secretary"
18286,"Persistent Systems Ltd","Prakash Telang",Director
18286,"Persistent Systems Ltd","Kiran Umrootkar",Director
18286,"Persistent Systems Ltd","Dinesh Keskar",Director
18286,"Persistent Systems Ltd","S K Bhattacharyya",Director
18286,"Persistent Systems Ltd","Nitin Kulkarni","Executive Director & COO"
18286,"Persistent Systems Ltd","Anant Jhingran","Independent Director"
18286,"Persistent Systems Ltd","Pradeep Bhargava","Additional Director"
18363,"Rajasthan State Mines & Minerals Ltd","Sanjay Malhotra","Managing Director"
18363,"Rajasthan State Mines & Minerals Ltd","Sunil Arora",Director
18363,"Rajasthan State Mines & Minerals Ltd","Rajendr Rao","Company Secretary"
18363,"Rajasthan State Mines & Minerals Ltd","T Srinivasan",Chairman
18363,"Rajasthan State Mines & Minerals Ltd","S Ahmed",Director
18363,"Rajasthan State Mines & Minerals Ltd","C K Mathew",Director
18363,"Rajasthan State Mines & Minerals Ltd","Govind Sharma",Director
18363,"Rajasthan State Mines & Minerals Ltd","Shreemat Pandey",Director
18363,"Rajasthan State Mines & Minerals Ltd","Ajitabh Sharma",Director
18363,"Rajasthan State Mines & Minerals Ltd","A C Wadhawan",Director
19296,"Chowgule & Company Pvt Ltd","A V Chowgule","Executive Director"
19296,"Chowgule & Company Pvt Ltd","P P Mahatme",Director
19296,"Chowgule & Company Pvt Ltd","R L Chowgule","Joint Managing Director"
19296,"Chowgule & Company Pvt Ltd","S L Chowgule",Director
19296,"Chowgule & Company Pvt Ltd","S N Talwar",Director
19296,"Chowgule & Company Pvt Ltd","V D Chowgule",Chairman
19296,"Chowgule & Company Pvt Ltd","V V Chowgule","Managing Director"
19296,"Chowgule & Company Pvt Ltd","Y D Chowgule","Vice Chairman"
19432,"Sun Microsystems India Pvt Ltd","Nageshwara Krishna Rao",Director
19432,"Sun Microsystems India Pvt Ltd","Suchitra Narayen",Director
19432,"Sun Microsystems India Pvt Ltd","Anil Valluri","Managing Director"
19432,"Sun Microsystems India Pvt Ltd","Lance Blane White",Director
19432,"Sun Microsystems India Pvt Ltd","Prashanth Dinesh Mallya","Company Secretary"
19480,"Hind Agro Industries Ltd","B B Huria",Director
19480,"Hind Agro Industries Ltd","Kiran Qureshi",Director
19480,"Hind Agro Industries Ltd","Samar Qureshi","Whole-time Director"
19611,"V-Guard Industries Ltd","P G R Prasad",Chairman
19611,"V-Guard Industries Ltd","Kochouseph Chittilappilly","Executive Vice Chairman"
19611,"V-Guard Industries Ltd","Mithun K Chittilappilly","Managing Director"
19611,"V-Guard Industries Ltd","C J George",Director
19611,"V-Guard Industries Ltd","A K Nair",Director
19611,"V-Guard Industries Ltd","George Sleeba","Joint Managing Director"
19611,"V-Guard Industries Ltd","Jayasree K","Company Secretary"
19611,"V-Guard Industries Ltd","Ramachandran Venkataraman","Director(Mkg & Strategy)"
19638,"Tribhovandas Bhimji Zaveri Ltd","Shrikant Zaveri","Chairman & Managing Director"
19638,"Tribhovandas Bhimji Zaveri Ltd","Binaisha Zaveri","Whole-time Director"
19638,"Tribhovandas Bhimji Zaveri Ltd","Raashi Zaveri","Whole-time Director"
19638,"Tribhovandas Bhimji Zaveri Ltd","Kamlesh Vikamsey","Independent Director"
19638,"Tribhovandas Bhimji Zaveri Ltd","Ajay Mehta","Independent Director"
19638,"Tribhovandas Bhimji Zaveri Ltd","Sanjay Asher","Independent Director"
19638,"Tribhovandas Bhimji Zaveri Ltd","Niraj Oza","Company Secretary"
19983,"Videocon Industrial Finance Ltd","V N Dhoot",Director
19983,"Videocon Industrial Finance Ltd","A V Dhoot",Director
19983,"Videocon Industrial Finance Ltd","Pradeepkumar N Dhoot",Director
19983,"Videocon Industrial Finance Ltd","R D Somani",Director
20051,"Gharda Chemicals Ltd","A K Gharda",Director
20051,"Gharda Chemicals Ltd","H C Patel",Director
20051,"Gharda Chemicals Ltd","J P Somaiya",Director
20051,"Gharda Chemicals Ltd","K H Gharda","Chairman & Managing Director"
20153,"Sunstar Overseas Ltd","Naresh Aggarwal",Chairman
20153,"Sunstar Overseas Ltd","Rakesh Aggarwal","Managing Director"
20153,"Sunstar Overseas Ltd","Rohit Aggarwal","Joint Managing Director"
20153,"Sunstar Overseas Ltd","Sumit Aggarwal",Director
20153,"Sunstar Overseas Ltd","Ravinder Kumar Passi",Director
20153,"Sunstar Overseas Ltd","Kishore Asthana",Director
20153,"Sunstar Overseas Ltd","Kiranpreet Gill","Company Secretary"
20207,"South Asian Petrochem Ltd(merged)","P K Khaitan",Chairman
20207,"South Asian Petrochem Ltd(merged)","C K Dhanuka","Vice Chairman"
20207,"South Asian Petrochem Ltd(merged)","J P Kundra",Director
20207,"South Asian Petrochem Ltd(merged)","B Sen",Director
20207,"South Asian Petrochem Ltd(merged)","Y F Lombard",Director
20207,"South Asian Petrochem Ltd(merged)","P Murari",Director
20207,"South Asian Petrochem Ltd(merged)","S Bhattacharyya","Nominee (EXIM)"
20207,"South Asian Petrochem Ltd(merged)","S K Pai","Nominee (IDBI)"
20207,"South Asian Petrochem Ltd(merged)","B Chattopadhyay","Executive Director & CEO"
20207,"South Asian Petrochem Ltd(merged)","M Dhanuka","Executive Director"
20207,"South Asian Petrochem Ltd(merged)","B K Biyani","Executive Director"
20207,"South Asian Petrochem Ltd(merged)","K V Balan","Company Secretary"
20289,"Simplex Projects Ltd","Balkrishandas Mundhra","Chairman & Managing Director"
20289,"Simplex Projects Ltd","Jai Kishan Bagri","Whole-time Director"
20289,"Simplex Projects Ltd","Shyam Das Mundhra",Director
20289,"Simplex Projects Ltd","Nitindra Nath Som",Director
20289,"Simplex Projects Ltd","Anand Chopra",Director
20289,"Simplex Projects Ltd","Sudarshan Das Mundhra","Whole-time Director"
20289,"Simplex Projects Ltd","Binaya Kumar Dash","Company Secretary"
20289,"Simplex Projects Ltd","Anand Prasad Agarwalla",Director
20314,"GMR Vemagiri Power Generation Ltd","A P Rao",Director
20314,"GMR Vemagiri Power Generation Ltd","G M Rao",Chairman
20314,"GMR Vemagiri Power Generation Ltd","Uday M Chitale",Director
20314,"GMR Vemagiri Power Generation Ltd","V Mohana","Company Secretary"
20314,"GMR Vemagiri Power Generation Ltd","Srinivas Bommidala",Director
20314,"GMR Vemagiri Power Generation Ltd","B V Nageswara Rao",Director
20314,"GMR Vemagiri Power Generation Ltd","K Balasubramanian",Director
20314,"GMR Vemagiri Power Generation Ltd","P B Vanchi",Director
20314,"GMR Vemagiri Power Generation Ltd","S P Talwar",Director
20314,"GMR Vemagiri Power Generation Ltd","Udaya Holla",Director
20350,"Kalyani Carpenter Special Steels Ltd","R M Unni","Executive Director & CEO"
20350,"Kalyani Carpenter Special Steels Ltd","B N Kalyani",Chairman
20350,"Kalyani Carpenter Special Steels Ltd","P C Bhalero",Director
20350,"Kalyani Carpenter Special Steels Ltd","A T Ziolkowski",Director
20350,"Kalyani Carpenter Special Steels Ltd","M L Shor",Director
20392,"VVF Ltd","Rustom G Joshi","Chairman & Managing Director"
20392,"VVF Ltd","Faraz G Joshi","Whole-time Director"
20392,"VVF Ltd","S R Iyer",Director
20392,"VVF Ltd","J F Ribeiro",Director
20392,"VVF Ltd","Rashimin B Joshi","Whole-time Director"
20392,"VVF Ltd","Shanaz Diwan","Whole-time Director"
20392,"VVF Ltd","K V Krishnamurthy",Director
20392,"VVF Ltd","Anil Kumar Lakhina",Director
20392,"VVF Ltd","Mohan P Sonar","Company Secretary"
20600,"Glenmark Pharmaceuticals Ltd","Gracias Saldanha",Chairman
20600,"Glenmark Pharmaceuticals Ltd","Gracias Saldanha","Chairman Emeritus"
20600,"Glenmark Pharmaceuticals Ltd","Glenn Saldanha","Managing Director & CEO"
20600,"Glenmark Pharmaceuticals Ltd","Glenn Saldanha","Chairman and MD & CEO"
20600,"Glenmark Pharmaceuticals Ltd","Julio F Ribeiro",Director
20600,"Glenmark Pharmaceuticals Ltd","Julio F Ribeiro",Director
20600,"Glenmark Pharmaceuticals Ltd","Natvarlal B Desai",Director
20600,"Glenmark Pharmaceuticals Ltd","Natvarlal B Desai",Director
20600,"Glenmark Pharmaceuticals Ltd","Sridhar Gorthi",Director
20600,"Glenmark Pharmaceuticals Ltd","M Gopal Krishnan",Director
20600,"Glenmark Pharmaceuticals Ltd","Cheryl Pinto","Director (Corporate Affairs)"
20600,"Glenmark Pharmaceuticals Ltd","Sridhar Gorthi",Director
20600,"Glenmark Pharmaceuticals Ltd","Marshall Mendonza","Company Secretary"
20600,"Glenmark Pharmaceuticals Ltd","Cheryl Pinto",Director
20600,"Glenmark Pharmaceuticals Ltd","Sanjay Chowdhary","Joint Company Secretary"
20600,"Glenmark Pharmaceuticals Ltd","D R Mehta",Director
20600,"Glenmark Pharmaceuticals Ltd","A S Mohanty",Director
20600,"Glenmark Pharmaceuticals Ltd","B E Saldanha",Director
20600,"Glenmark Pharmaceuticals Ltd","M J Mendonza","Company Secretary"
20600,"Glenmark Pharmaceuticals Ltd","Hocine Sidi Said","Additional Director"
20600,"Glenmark Pharmaceuticals Ltd","Sanjay Chowdhary","Joint Company Secretary"
20600,"Glenmark Pharmaceuticals Ltd","R V Desai","Executive Director"
20600,"Glenmark Pharmaceuticals Ltd","D R Mehta","Additional Director"
20600,"Glenmark Pharmaceuticals Ltd","Brian W Tempest","Additional Director"
20600,"Glenmark Pharmaceuticals Ltd","B E Saldanha","Additional Director"
20600,"Glenmark Pharmaceuticals Ltd","Bernard Munos","Additional Director"
20650,"3i Infotech Ltd","Hoshang N Sinor",Chairman
20650,"3i Infotech Ltd","Bruce Kogut",Director
20650,"3i Infotech Ltd","V Srinivasan","Managing Director & CEO"
20650,"3i Infotech Ltd","Shivanand R Shettigar","Company Secretary"
20650,"3i Infotech Ltd","Ashok Jhunjhunwala",Director
20650,"3i Infotech Ltd","Amar Chintopanth","Deputy Managing Director & CFO"
20650,"3i Infotech Ltd","Vishakha Mulye",Director
20650,"3i Infotech Ltd","Dileep C Choksi",Director
20650,"3i Infotech Ltd","Ashok Shah","Additional Director"
20650,"3i Infotech Ltd","N S Venkatesh","Nominee (IDBI)"
20661,"ICICI Home Finance Company Ltd","Rajiv Sabharwal",Chairman
20661,"ICICI Home Finance Company Ltd","Maninder Juneja","Vice Chairman"
20661,"ICICI Home Finance Company Ltd","Jayesh Gandhi",Director
20661,"ICICI Home Finance Company Ltd","S Santhanakrishnan",Director
20661,"ICICI Home Finance Company Ltd","Dileep C Choksi",Director
20661,"ICICI Home Finance Company Ltd","Harshil Mehta","Managing Director & CEO"
20661,"ICICI Home Finance Company Ltd","Sreekanth v N","Company Secretary"
20711,"CavinKare Pvt Ltd","C K Ranganathan","Chairman & Managing Director"
20711,"CavinKare Pvt Ltd","R Thenmozhi","Whole-time Director"
20711,"CavinKare Pvt Ltd","T D Mohan","Joint Managing Director"
20711,"CavinKare Pvt Ltd","M D Sudharsan","Company Secretary"
20711,"CavinKare Pvt Ltd","R C Hemalatha","Whole-time Director"
20793,"Lafarge India Ltd","Caroline Gregoire Sainte Marie",Director
20793,"Lafarge India Ltd","J Desazars",Director
20793,"Lafarge India Ltd","M Rose",Director
20793,"Lafarge India Ltd","Madhusudan Mishra","Company Secretary"
20793,"Lafarge India Ltd","Martin Kriegner","Chief Executive Officer"
20793,"Lafarge India Ltd","P M Sinha",Director
20793,"Lafarge India Ltd","S S Thakur",Director
20793,"Lafarge India Ltd","Shivesh Sinha","Chief Financial Officer"
20793,"Lafarge India Ltd","T Thomas",Chairman
20793,"Lafarge India Ltd","Thomas Farrell","Chief Executive Officer"
20793,"Lafarge India Ltd","V Narayanan",Director
21188,"Divis Laboratories Ltd","Murali K Divi","Chairman & Managing Director"
21188,"Divis Laboratories Ltd","N V Ramana","Executive Director"
21188,"Divis Laboratories Ltd","Madhusudana Rao Divi","Director (Projects)"
21188,"Divis Laboratories Ltd","Kiran S Divi","President & Director"
21188,"Divis Laboratories Ltd","K Satyanarayana",Director
21188,"Divis Laboratories Ltd","S Vasudev",Director
21188,"Divis Laboratories Ltd","G Venkat Rao",Director
21188,"Divis Laboratories Ltd","C Ayyanna",Director
21188,"Divis Laboratories Ltd","G Suresh Kumar",Director
21188,"Divis Laboratories Ltd","P V Lakshmi Rajani","Company Secretary"
21196,"Steel Exchange India Ltd","B Satish Kumar","Chairman & Managing Director"
21196,"Steel Exchange India Ltd","B Suresh Kumar","Joint Managing Director"
21196,"Steel Exchange India Ltd","B Narahari","Company Secretary"
21196,"Steel Exchange India Ltd","Nilam Sawhey",Nominee
21196,"Steel Exchange India Ltd","V V Krishna Rao",Director
21196,"Steel Exchange India Ltd","B Suresh","Director (Finance)"
21196,"Steel Exchange India Ltd","R Ramachandra Rao",Director
21196,"Steel Exchange India Ltd","C Siva Prasad",Director
21196,"Steel Exchange India Ltd","K Krishna Rao",Director
22040,"Sistema Shyam Teleservices Ltd","Ron Sommer",Chairman
22040,"Sistema Shyam Teleservices Ltd","Sergey Cheremin","Deputy Chairman"
22040,"Sistema Shyam Teleservices Ltd","Vsevolod Rozanov","Whole Time Director & CEO"
22040,"Sistema Shyam Teleservices Ltd","Rajiv Mehrotra",Director
22040,"Sistema Shyam Teleservices Ltd","Ajay Khanna",Director
22040,"Sistema Shyam Teleservices Ltd","Alok Tandon",Director
22040,"Sistema Shyam Teleservices Ltd","Suman Seghal",Director
22040,"Sistema Shyam Teleservices Ltd","Mikhail Shamolin",Director
22040,"Sistema Shyam Teleservices Ltd",Madhukar,Director
22040,"Sistema Shyam Teleservices Ltd","Rashid J Malik","Company Secretary"
22040,"Sistema Shyam Teleservices Ltd","Alexey Buyanov","Additional Director"
22040,"Sistema Shyam Teleservices Ltd","Bharat V Patel","Additional Director"
22040,"Sistema Shyam Teleservices Ltd","F Evtushenkov","Additional Director"
22040,"Sistema Shyam Teleservices Ltd","Vikarm Kaushik","Additional Director"
22071,"Mahindra Intertrade Ltd","Anand G Mahindra",Chairman
22071,"Mahindra Intertrade Ltd","Bharat Doshi","Vice Chairman"
22071,"Mahindra Intertrade Ltd","Raghunath Murti","Managing Director"
22071,"Mahindra Intertrade Ltd","A K Nanda",Director
22071,"Mahindra Intertrade Ltd","U Y Phadke",Director
22071,"Mahindra Intertrade Ltd","Tarjani Vakil",Director
22071,"Mahindra Intertrade Ltd","Zhooben Bhiwandiwalal",Director
22071,"Mahindra Intertrade Ltd","Rajeev Dubey",Director
22118,"Jagran Prakashan Ltd","Mahendra Mohan Gupta","Chairman & Managing Director"
22118,"Jagran Prakashan Ltd","Sanjay Gupta","Whole Time Director & CEO"
22118,"Jagran Prakashan Ltd","Dhirendra Mohan Gupta","Whole-time Director"
22118,"Jagran Prakashan Ltd","Sunil Gupta","Whole-time Director"
22118,"Jagran Prakashan Ltd","Shailesh Gupta","Whole-time Director"
22118,"Jagran Prakashan Ltd","Bharatji Agrawal",Director
22118,"Jagran Prakashan Ltd","Devendra Mohan Gupta",Director
22118,"Jagran Prakashan Ltd","Gavin K O'Reilly",Director
22118,"Jagran Prakashan Ltd","Kishore Biyani",Director
22118,"Jagran Prakashan Ltd","Naresh Mohan",Director
22118,"Jagran Prakashan Ltd","Rajendra Kumar Jhunjhunwala",Director
22118,"Jagran Prakashan Ltd","Rashid Mirza",Director
22118,"Jagran Prakashan Ltd","Shailendra Mohan Gupta",Director
22118,"Jagran Prakashan Ltd","Shashidhar Narain Sinha",Director
22118,"Jagran Prakashan Ltd","Vijay Tandon",Director
22118,"Jagran Prakashan Ltd","Vikram Bakshi",Director
22118,"Jagran Prakashan Ltd","Amit Jaiswal","Company Secretary"
22118,"Jagran Prakashan Ltd","Akhilesh K Gupta","Additional Director"
22118,"Jagran Prakashan Ltd","Amit Dixit","Additional Director"
22219,"Meghmani Organics Ltd","Jayanti M Patel","Executive Chairman"
22219,"Meghmani Organics Ltd","Ashish N Soparkar","Managing Director"
22219,"Meghmani Organics Ltd","Natwarlal M Patel","Managing Director"
22219,"Meghmani Organics Ltd","Ramesh M Patel","Executive Director"
22219,"Meghmani Organics Ltd","Anand I Patel","Executive Director"
22219,"Meghmani Organics Ltd","Chinubhai R Shah",Director
22219,"Meghmani Organics Ltd","Balkrishna T Thakkar",Director
22219,"Meghmani Organics Ltd","Jayaraman Vishwanathan",Director
22219,"Meghmani Organics Ltd","Kamlesh Dinkerrary Mehta","Company Secretary"
22219,"Meghmani Organics Ltd","K H Patel",Director
22219,"Meghmani Organics Ltd","Akhtar Shaik",Director
22220,"Sunbeam Auto Ltd","Ashok Kumar Munjal","Managing Director"
22220,"Sunbeam Auto Ltd","Devi Singh",Director
22220,"Sunbeam Auto Ltd","S K Mehta",Director
22220,"Sunbeam Auto Ltd","Yogesh Munjal",Director
22220,"Sunbeam Auto Ltd","M P Singh","Company Secretary"
22220,"Sunbeam Auto Ltd","Brijmohan Lall Munjal",Chairman
22372,"Radha Madhav Investments LTd","J N Sekhsaria",Director
22372,"Radha Madhav Investments LTd","S K Sekhsaria",Director
22372,"Radha Madhav Investments LTd","Narotam S Sekhsaria",Director
22372,"Radha Madhav Investments LTd","Nalini N Sekhsaria",Director
22387,"Ruchi Health Foods Ltd","Dinesh Shahra",Director
22387,"Ruchi Health Foods Ltd","P S Santhanakrishnan",Director
22387,"Ruchi Health Foods Ltd","A K Mathur",Director
22387,"Ruchi Health Foods Ltd","S Murlimohan","Additional Director"
22387,"Ruchi Health Foods Ltd","Ashish Mehta","Company Secretary"
22825,"AIA Engineering Ltd","Rajendra S Shah",Chairman
22825,"AIA Engineering Ltd","Rajendra S Shah",Chairman
22825,"AIA Engineering Ltd","Bhadresh K Shah","Managing Director"
22825,"AIA Engineering Ltd","Bhadresh K Shah","Managing Director"
22825,"AIA Engineering Ltd","Vinod Narain",Director
22825,"AIA Engineering Ltd","Vinod Narain",Director
22825,"AIA Engineering Ltd","S R Ganesh",Director
22825,"AIA Engineering Ltd","Bhupendra A Shah",Director
22825,"AIA Engineering Ltd","Bhupendra A Shah",Director
22825,"AIA Engineering Ltd","Sanjay S Majmudar",Director
22825,"AIA Engineering Ltd","Sanjay S Majmudar",Director
22825,"AIA Engineering Ltd","S N Jethliya","Company Secretary"
22825,"AIA Engineering Ltd","S N Jethliya","Company Secretary"
22825,"AIA Engineering Ltd","S Srikumar",Director
22825,"AIA Engineering Ltd","S Srikumar","Additional Director"
22825,"AIA Engineering Ltd","Yashwant M Patel","Whole-time Director"
22868,"Ramsarup Industries Ltd","Ashish Jhunjhunwala","Chairman & Managing Director"
22868,"Ramsarup Industries Ltd","Naveen Gupta","Whole Time Director & CFO"
22868,"Ramsarup Industries Ltd","K M Lal",Director
22868,"Ramsarup Industries Ltd","Debashis Sarkar","Nominee (IDBI)"
22868,"Ramsarup Industries Ltd","Bimal Kumar Jhunjhunwala",Director
22868,"Ramsarup Industries Ltd","Aayush Lohia",Director
22868,"Ramsarup Industries Ltd","Gajendra Kumar Singh","Company Secretary"
22951,"Krishna Knitwear Technology Ltd","Ajay Gupta",Director
22951,"Krishna Knitwear Technology Ltd","H S Bansil","Nominee (LIC)"
22951,"Krishna Knitwear Technology Ltd","M M Gupta","Nominee (IFCI)"
22951,"Krishna Knitwear Technology Ltd","Paresh Soni","Company Secretary"
22951,"Krishna Knitwear Technology Ltd","Rajan Aggarwal","Managing Director"
22951,"Krishna Knitwear Technology Ltd","Rohit Nahata",Director
22951,"Krishna Knitwear Technology Ltd","Sanjay Gadhok",Director
22951,"Krishna Knitwear Technology Ltd","Sanjay Kumar Tayal",Chairman
22951,"Krishna Knitwear Technology Ltd","Y R Shah",Director
23039,"GMR Infrastructure Ltd","G M Rao","Executive Chairman"
23039,"GMR Infrastructure Ltd","Srinivas Bommidala",Director
23039,"GMR Infrastructure Ltd","G B S Raju","Group Director"
23039,"GMR Infrastructure Ltd","Kiran Kumar Grandhi","Group Director"
23039,"GMR Infrastructure Ltd","B V Nageswara Rao","Managing Director"
23039,"GMR Infrastructure Ltd","Arun K Thiagarajan","Independent Director"
23039,"GMR Infrastructure Ltd","K R Ramamoorthy","Independent Director"
23039,"GMR Infrastructure Ltd","Prakash G Apte","Independent Director"
23039,"GMR Infrastructure Ltd","R S S L N Bhaskarudu","Independent Director"
23039,"GMR Infrastructure Ltd","Udaya Holla","Independent Director"
23039,"GMR Infrastructure Ltd","Uday M Chitale","Independent Director"
23039,"GMR Infrastructure Ltd","O Bangaru Raju",Director
23039,"GMR Infrastructure Ltd","C P Sounderarajan","Company Secretary"
23039,"GMR Infrastructure Ltd","N C Sarabeswaran","Additional Director"
23039,"GMR Infrastructure Ltd","K Balasubramanian","Additional Director"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Atul Punj","Additional Director"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Nikhil P Gandhi",Chairman
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Vimal Kishore Kaushik","Additional Director"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Bhavnesh P Gandhi","Executive Vice Chairman"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","T R Prasad","Additional Director"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","S Venkiteswaran",Director
23050,"Pipavav Defence & Offshore Engineering Company Ltd","S Venkiteswaran","Additional Director"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","R M Premkumar",Director
23050,"Pipavav Defence & Offshore Engineering Company Ltd","R M Premkumar","Additional Director"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Ajai Vikram Singh",Director
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Ajai Vikram Singh","Additional Director"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Samar Ballav Mohapatra",Director
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Samar Ballav Mohapatra","Additional Director"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Sunil Chawla",Director
23050,"Pipavav Defence & Offshore Engineering Company Ltd","David Rasquinha","Nominee (EXIM)"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Nikhil Gandhi",Chairman
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Ajit Dabholkar","Company Secretary"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Bhavesh Gandhi","Executive Vice Chairman"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","P Krishnamurthy","Alternate Director"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","N Ravichandran","Alternate Director"
23050,"Pipavav Defence & Offshore Engineering Company Ltd","Ajit Debholkar","Company Secretary"
23238,"Lanco Kondapalli Power Private Ltd","L Madhusudhan Rao",Chairman
23238,"Lanco Kondapalli Power Private Ltd","G Bhaskara Rao",Director
23238,"Lanco Kondapalli Power Private Ltd","L Sridhar",Director
23238,"Lanco Kondapalli Power Private Ltd","P Panduranga Rao","Director & Chief Executive Off"
23238,"Lanco Kondapalli Power Private Ltd","G Venkatesh Babu",Director
23238,"Lanco Kondapalli Power Private Ltd","D V Rao",Director
23238,"Lanco Kondapalli Power Private Ltd","T S Ong",Director
23238,"Lanco Kondapalli Power Private Ltd","Hee Kang Yow",Director
23238,"Lanco Kondapalli Power Private Ltd","Tan Kong Han",Director
23238,"Lanco Kondapalli Power Private Ltd","Kang Seon Kim",Director
23238,"Lanco Kondapalli Power Private Ltd","K Jayabharath Reddy",Director
23238,"Lanco Kondapalli Power Private Ltd","P Kotaiah",Director
23238,"Lanco Kondapalli Power Private Ltd","D Ravi",Nominee
23238,"Lanco Kondapalli Power Private Ltd","V V Warty","Nominee (SBI)"
23238,"Lanco Kondapalli Power Private Ltd","R N Bhardwaj","Nominee (IFCI)"
23238,"Lanco Kondapalli Power Private Ltd","K Suryanarayana","Company Secretary"
23296,"India Infoline Ltd","Nirmal Jain","Executive Chairman"
23296,"India Infoline Ltd","R Venkataraman","Managing Director"
23296,"India Infoline Ltd","Nilesh Vikamsey",Director
23296,"India Infoline Ltd","Kranti Sinha",Director
23296,"India Infoline Ltd","A K Purwar",Director
23296,"India Infoline Ltd","Sunil Lotke","Company Secretary"
23296,"India Infoline Ltd","Sunil Kaul","Additional Director"
